x,y,z
286.72106166876074,102.30417341531404,0
266.34448458174523,77.54574664506589,0
282.8979646097842,50.14573025983839,0
273.9612946694404,115.10085186423129,0
121.35311440266068,410.6496367193573,0
66.02148099551441,399.94967807354703,0
71.77495437190701,393.2286564273396,0
79.49343705663964,358.0049045164827,0
84.92843289463431,381.3905936315924,0
64.27134506467183,356.7214867845884,0
120.90664410325758,326.56962252302577,0
106.00253448002752,311.81912681338633,0
129.48066583418245,261.8574121434698,0
192.85926535757164,235.42019954484374,0
241.51652593856625,210.13956793434608,0
249.7119580709687,175.82649811607013,0
243.01994716458233,161.85319894640963,0
341.44339057674557,145.21492721972152,0
292.9696954282173,116.52719970139509,0
298.68551198930464,116.21046330642224,0
330.7759185183489,50.34503785529398,0
322.9980455657969,34.766608532856424,0
331.5827443254131,78.21197848660307,0
337.55302663838864,106.34767724986636,0
343.4935551964409,81.74736516614519,0
309.37548834575813,62.667179309320545,0
347.0653477115387,105.50780565047404,0
339.3181700484988,171.56988608888025,0
80.93538138253086,443.33390807246815,0
75.12056441617318,293.2419020195167,0
82.25857738152705,372.1563647319029,0
157.6664249937288,282.9633750264438,0
163.2039863034109,263.86031771533044,0
187.58759547244264,269.5690308605798,0
166.76871969685396,212.1531236885146,0
183.40645688267918,168.46588708478254,0
285.3527441799656,154.83322151877633,0
253.30806943356063,154.9310309726842,0
296.89400035432226,104.30787733254613,0
273.3689692016996,119.72404635283806,0
223.38389742072872,100.68509537448301,0
250.69030370843598,83.20925635942359,0
302.5165538095696,105.37803857760827,0
261.07877662063277,94.64955837613849,0
272.1244059207915,102.06539868993502,0
77.64813694641963,408.207423758359,0
81.85946079334389,351.8482471433471,0
26.573506553290727,351.2949827745175,0
70.83624405959063,261.8353501434727,0
41.755130591231456,289.00708291649016,0
131.86677461267436,277.25393034189653,0
118.78358859365461,206.92302806479478,0
131.58723955985377,179.83013250925592,0
172.7338425700914,186.29670104682378,0
139.76181183203053,127.2774906218853,0
135.79659316480206,119.08779539061351,0
131.44368268122201,102.55094005767228,0
174.0801295038304,100.83310756537236,0
114.10675764310628,117.16120454053856,0
199.07291605651216,81.6433798558624,0
142.76849891883657,97.43399821656658,0
177.39116295635307,72.22747912400632,0
180.86842355795835,109.10706842688415,0
124.99052253081717,62.53531757268149,0
68.59046771525438,294.3375672993096,0
71.20279712889958,244.89635500931857,0
98.89644713458341,222.6866141841188,0
135.65482006514137,143.13181445038288,0
44.75067958551887,206.39126422690595,0
116.40028924441489,102.45276202245537,0
58.38247963953752,145.804509532924,0
87.85999356198707,112.72927105396144,0
53.80433182791265,123.0812411822493,0
76.33206661303238,96.05118009350525,0
91.38499857842106,109.98205895814908,0
34.00577715525133,151.28187235458444,0
135.6433163564577,53.746663096556745,0
94.03957211625145,87.01993164303497,0
88.91058884537122,95.10134056438596,0
85.54064231217808,198.82957077059262,0
70.48144858284847,275.0859563105229,0
110.68637753019446,190.57267935304935,0
90.22954503040464,137.35782338305216,0
38.016308765816575,109.58873248787631,0
105.06330589116752,62.28928605662907,0
87.88237201898465,55.460824602647165,0
88.84022708887646,48.809108797946806,0
108.22342736302186,57.11702343895985,0
69.41554199027729,112.78131476184018,0
93.11683570853555,69.8704821379705,0
30.82916578497563,93.7339012379743,0
41.37075562265331,198.89491006933343,0
121.86393868534675,238.75019751681486,0
68.17947503965287,207.0457773419334,0
40.77103137462847,183.33873391241485,0
106.14728656590435,168.07864750946624,0
69.6426482852094,132.52153325382892,0
119.55465289559179,86.60752177526012,0
85.87568110538929,84.16344096955862,0
95.42289864619913,103.65425218557453,0
100.59519535759523,120.47062483139536,0
81.0427317887541,103.89630394054501,0
94.47944345097146,114.91556270887065,0
69.93346395898416,268.020812722884,0
136.38981725758583,268.7023509133405,0
107.48068250201804,224.93018921018802,0
82.26392367649123,212.98119677721007,0
57.48493365158291,179.863428581768,0
43.38575970253985,113.99423306529042,0
104.28661125264091,83.5555546619164,0
112.49441854870753,175.09517774215237,0
96.94340712230819,129.9925236570577,0
136.24063622751072,278.60334027185866,0
131.77892394911692,269.88907206065613,0
151.4201974188048,194.03937402926522,0
125.0539353603594,166.56568190959172,0
164.61837853230793,152.04857343980888,0
151.58586175998005,113.5243773423328,0
194.368879648423,116.69603299290759,0
159.09017267660374,108.89132886552272,0
152.5538262799583,103.26395811223819,0
152.54577655036755,183.6472954798923,0
199.77500641116924,84.50458112002178,0
185.62562768860218,219.44336849457738,0
148.564531059074,152.22113641058513,0
159.2318048822991,136.75375774381695,0
230.45039639518697,60.63587761456995,0
156.11226647484665,99.6297842529188,0
184.44800524239577,94.94346868100195,0
176.45399717202434,69.63826819237909,0
181.4264407510333,78.71053504892444,0
187.17126253486137,48.32251819714253,0
207.43566778840244,100.71874463151863,0
164.25643218633766,65.962781338728,0
167.82725818730077,69.19739703378247,0
220.59476992666114,76.60280888597521,0
209.7489564394606,96.92572832417846,0
366.3767493481517,53.198749957310156,0
300.7667208692228,73.47255917897041,0
313.1702983251744,90.03708060634472,0
334.2262663543944,64.85233666159792,0
278.0892287225965,81.10429392475851,0
324.7119319228294,29.921915542293334,0
293.60862433202124,64.39181894909336,0
290.4446854415168,43.03035164265168,0
218.2537440764887,89.92799092427867,0
253.74489540599131,52.04780290529669,0
184.65275766107138,79.8375608050888,0
157.16862809654597,56.33547771851528,0
158.82819508683355,84.81854161353493,0
129.62246181117558,23.7006624341916,0
145.77969431479642,7.356558973419283,0
139.2723107502632,87.57460647966712,0
125.49812994576085,77.42887865150601,0
104.51638772275419,41.73699700558274,0
148.51172615701608,64.70025884823207,0
270.66235086168723,43.019531215086374,0
241.50332265976067,10.649386427015088,0
157.1170004841126,10.506135210994216,0
284.5719289465679,99.99667071115596,0
243.18755591765017,73.91563474963186,0
210.2287683333636,24.996768318636555,0
137.26375353458957,56.57929955201229,0
122.33160559882818,55.48524348858626,0
72.76395585000616,45.484930818771204,0
67.13770028854977,100.89722560623375,0
49.502051817798375,81.9843998399873,0
51.32272825772276,94.60174021585681,0
315.32737888941483,-6.906041367484988,0
353.5989796156713,46.8426991914875,0
258.9192375019601,73.12000671268044,0
328.03020872512934,46.20708962245709,0
258.73690969567554,72.31524511552539,0
213.3002872975544,56.284571616479866,0
195.53916080225207,87.9588396132832,0
172.64186916140105,18.48484139949153,0
159.5968470640577,84.12421835834317,0
141.3130504011774,23.643502084950683,0
131.0117951683803,70.94470353490544,0
145.84136390952983,40.74616103422835,0
105.6129722901683,52.7254445231319,0
101.78122836752593,45.09520268605456,0
124.18855154560856,69.26755426624061,0
132.58121364925682,50.63412519755906,0
116.94745090302054,90.8359698405302,0
118.04393427643882,65.19977332834111,0
217.07173272575596,88.58266367804043,0
222.66323911343994,47.43423626473003,0
168.05574584639064,59.03575518970547,0
103.66006065881646,60.63614356439774,0
5.026206248579676,105.67437277660588,0
25.300461228324238,85.64572936461133,0
-7.281723603400769,75.70223693510326,0
33.932004412521266,24.11806726389375,0
-16.9372001288607,132.9920569427776,0
23.77610879173919,85.84331586441556,0
103.60719235370127,97.99195323950477,0
83.85591352559483,86.69019984003575,0
112.24374992730613,138.3916878564628,0
102.37879101720867,154.54967159498898,0
92.3415154642603,231.57431690355884,0
148.26793602328632,223.59252924778997,0
84.50779283459481,264.06804411433905,0
128.06022717425225,257.1007600994475,0
122.1305333105556,281.05503237247694,0
114.71110454768008,275.47312597576706,0
152.9230943220752,308.5933318798858,0
86.33651711956881,332.75670039740515,0
131.20755481787447,336.7318844649416,0
112.73394012428429,313.0882377744307,0
131.16480691877703,312.0937076576166,0
50.05995604806546,229.1878657899191,0
79.61047767668484,287.24530446597646,0
55.54008658387836,287.57873431853443,0
117.52132430800835,328.7201969115538,0
45.34704436171346,360.249387164553,0
64.65872398199105,360.262226259174,0
67.6525591409704,390.32691824480867,0
88.99319050129324,357.50805913552813,0
49.23527028466456,390.53078062876983,0
59.60593253332509,392.675280557363,0
78.61705668486066,146.85043755323647,0
87.2092771946923,187.7059312039313,0
63.5378883007371,240.05871358890352,0
71.84605843411562,285.6492204238429,0
45.76643287630011,278.44524737243034,0
77.61738706143916,328.64310392174764,0
49.50979791213048,281.33547874497845,0
56.613549150694865,326.3217667753102,0
45.22221641709658,353.1630334537974,0
60.49333126032987,338.43539612991435,0
108.398690003795,430.99649981898153,0
82.27049313894885,175.12331776511087,0
111.55031066262012,150.77056970940555,0
65.63558174369332,231.81575906547414,0
116.49013042878511,297.32702652271894,0
90.56384808923474,270.9570727778754,0
79.31637998073386,306.5395721156151,0
67.46479968741643,277.95259353680683,0
74.31726986803432,361.6684802777289,0
79.20596113886725,294.4776260218437,0
66.06767968117316,301.813235213085,0
77.25552229765435,210.93178062682426,0
84.58994267688456,234.26219866521467,0
110.45182625786472,320.6134905976854,0
76.36418805259922,346.91084536223076,0
126.39275281529832,312.966711958337,0
103.24932281163255,325.7309059138543,0
98.69782852108011,319.54011558307184,0
68.0948251206694,351.5213711110765,0
87.26033939028731,184.30973166675818,0
108.45341989597071,286.22709115148757,0
46.957634347066524,340.84356532101935,0
46.818711778871936,320.98045628278703,0
78.52220651074612,378.4221470105647,0
108.41250427986174,420.4453199985514,0
71.14643465578789,350.284255511991,0
95.95239708466111,380.72368147637957,0
174.31116228470484,432.72738828703734,1
185.61332425450368,403.4577828358405,1
165.11738994921984,446.3171630214554,1
171.39516529286863,400.8224281272785,1
183.11631758363265,452.78051602593735,1
227.01768638088814,437.08870986196825,1
207.58445843699667,464.82386428364714,1
197.8101648679128,413.7995631857574,1
247.99945625917138,390.6925569110812,1
257.37139595756094,422.9994793426531,1
308.9692307512946,401.71395112379616,1
269.61084052659373,366.82140275999126,1
272.2482243746079,396.17596019335554,1
298.6061986276159,350.074836979219,1
309.01715697750535,337.65078266322826,1
285.4296561377713,310.6635992425686,1
319.5968372197317,342.0781314157091,1
280.5325494013045,367.17439154160627,1
269.2051225703272,360.77634497588787,1
222.98932781811624,331.00441029502593,1
277.15469667805394,376.6642239602078,1
306.67132005311674,368.4383822418426,1
305.4584641891133,348.30456829702115,1
257.1468435435033,323.8247230519788,1
327.4389831546827,329.27696211863656,1
318.37587361551573,331.08126666986846,1
267.88420309162916,353.9552357963429,1
312.1259082433685,344.4936862743177,1
283.18556202363123,315.88556866085156,1
304.1159211629377,336.4307283711254,1
289.224103180231,289.0556680018253,1
309.81319277218216,304.1006515548825,1
327.73845234027965,310.5907830825038,1
280.7547886558294,325.22302405066273,1
303.38920424508103,299.4103400010529,1
300.5366299154924,283.3984651564479,1
321.9523679723256,275.2012219082495,1
353.8197531524717,328.4004937914804,1
266.34261338675407,303.99299447241225,1
297.60847732029293,288.1762166267223,1
332.72903832148285,325.36002412929327,1
332.2406347403323,236.38240012398495,1
339.33490683711295,293.6897585082056,1
318.0597060958633,300.97164725362666,1
377.50657499028773,287.65532312100305,1
324.62189402263994,281.4386291348993,1
390.0455084428016,262.43877602394747,1
344.5763794237972,294.41468424245045,1
357.9700842645124,244.19741277683113,1
404.3339781156363,257.6977950935996,1
376.0032210653728,236.87037304977054,1
358.93891691836956,288.19425593829965,1
361.96113506870375,320.4086345791684,1
387.787310891091,272.2463151627603,1
423.1339854168648,246.76519421221437,1
450.5493853428576,248.8878920520283,1
367.78284860624996,284.0804241267589,1
432.8694659036732,286.27100857857005,1
426.6801357288887,301.6127321622489,1
509.9965163345222,243.15870283894412,1
473.9261893423452,293.25267186383917,1
492.0936630674378,298.1531975163783,1
498.9167737577361,259.48717009494317,1
520.3794557025449,292.0132152840757,1
475.96743285570807,282.26444194111156,1
499.4213759582188,289.7739262959078,1
541.3952405947153,276.95998570691836,1
555.9181810426044,306.17287387474244,1
454.6384936094713,330.0180550656148,1
506.6937529098948,316.16776165702714,1
510.9813465113738,302.07853006087134,1
533.8715780019502,296.40893925883756,1
505.6160911665433,295.35221213191033,1
226.8963205762586,414.64061938483945,1
233.52977073636535,454.38949842576744,1
212.55315138192543,390.96596155534155,1
286.1108881807118,407.27637836675797,1
262.7022726821077,371.8343716020537,1
317.28930403240463,427.22634859724053,1
305.4492405509478,388.1308981881526,1
325.1073970503141,369.904439239722,1
353.7510249616857,408.1430686333066,1
427.7164482800935,311.5715121564316,1
425.47559926793497,386.14086439273683,1
435.6790242884226,367.61044475091586,1
415.57396397880706,335.9386513161751,1
363.1504022154299,261.9994760647337,1
409.41733451586424,314.6061498396185,1
426.71412617005694,320.3142876687766,1
452.48709980273657,289.45728801445864,1
447.10353527570607,294.50396926706446,1
485.54652926972693,276.9522415333684,1
491.5094042995221,287.61243026065097,1
451.2338005091208,269.4114316114095,1
471.8598793686543,324.1879780534922,1
520.1047363790824,284.2163199050028,1
480.68536914903837,281.24164758697873,1
486.6510057005961,342.25935879734755,1
531.2422866522038,310.80644166716985,1
489.40835110676943,297.4176715937099,1
527.6168051268938,338.4239693977619,1
258.4435846675847,404.57440321972757,1
254.02407644136645,454.15915088212023,1
249.76267887208388,432.9372777552571,1
289.607647461964,404.8213869797056,1
257.3338939156492,419.0579766514635,1
278.196974211803,419.8823943052886,1
255.6265753785184,381.1186869421042,1
368.5262624888744,385.1215098619636,1
321.33835282866846,428.1359030816822,1
268.59617502292053,369.97179428398465,1
342.7200123273069,383.02344347271367,1
318.91986682329355,399.1321587069658,1
327.5709626648002,378.6220325769709,1
359.750671337922,384.48092949372665,1
352.44081467025654,407.7240597004246,1
307.4270497678405,333.3162311289713,1
355.3198866350566,371.8891810168632,1
355.9956909049813,395.42084158700516,1
360.0587608416644,344.49679867773204,1
353.7230369094083,375.6543739380476,1
331.3867403457096,310.08111338268634,1
333.53713766012936,305.8757310944926,1
348.56187222416,373.7084460113023,1
340.9703161556145,392.27770853838285,1
363.9087711800348,328.5104635364569,1
321.8852384660168,375.10620621608473,1
374.4943929827178,341.8592587854448,1
361.02358370315386,351.51191687730534,1
388.3346842408699,364.33800497687116,1
375.95386866315346,368.59040490937053,1
364.6290330154946,367.5667401501033,1
356.24352622193345,361.66417804127207,1
341.2059548159252,328.05679625514585,1
407.15436957650735,348.37427190067626,1
351.0782276906725,343.6339975510463,1
426.88913712403024,371.9263898050258,1
416.66672348732544,328.100886629099,1
396.6543901903344,326.869451627998,1
384.6924072393302,339.73599435168194,1
395.5393639696565,306.68872130833137,1
395.8475806963876,387.8471779757281,1
381.63864077200856,316.8469002255929,1
388.1272393081787,366.7174368351151,1
389.7278921234697,367.04083467960396,1
406.3900222676812,315.4556706611479,1
372.4032772933481,306.8733067439408,1
398.4250576051171,302.7327679049517,1
425.88333937533713,307.92907759183873,1
415.39996087840353,306.90573939534363,1
422.6727933911741,365.2800107695796,1
425.3514082435701,286.4152555045433,1
467.93262647481674,305.77996726797045,1
422.3824025956762,324.1386729663412,1
432.8183908415963,309.1134526837037,1
437.26612893813206,296.2706057920376,1
432.2355661429518,291.1520463629613,1
434.1758976427229,280.3924675641033,1
448.13975154946945,328.33582222624034,1
445.6776592926953,305.92697572873396,1
457.7240957787381,300.49481071939954,1
476.92101770569485,308.61796514642447,1
457.79352994963784,356.0649025855248,1
451.74664337523996,370.5459552377623,1
247.32363722966357,434.9980418956974,1
254.2568054746139,465.8443881328232,1
262.8918779026367,476.78904352583083,1
305.4820702908846,476.2687208942586,1
348.8971441439585,425.0603173363466,1
282.57581045106485,444.14038149078056,1
341.1719575640385,447.7366548787888,1
326.93398850919635,428.2092476590701,1
297.9822925581303,446.8382882021736,1
341.83827708275146,448.80105497517343,1
383.6146600038659,455.61760180281817,1
361.2870980626615,409.7691338750848,1
343.8958586836351,384.9660496702685,1
395.9646955682108,434.9374556670076,1
375.1170490954228,400.135771324336,1
360.60133972317317,406.7494023299941,1
407.09034060009714,369.08359507510465,1
390.1048884158686,394.85011845739615,1
417.3857010236162,359.9236594809212,1
388.5823820614131,397.3893900303227,1
428.36934182766714,358.7786082238297,1
379.3645295696025,398.9389204846665,1
435.8997683552726,400.8371586240719,1
409.67912716731644,381.4781935948647,1
458.11568650767066,402.28587114639186,1
428.12660960595935,413.5296894800604,1
453.0374962929705,362.67447145541564,1
459.3123480322087,380.0151373749421,1
427.1915442665026,341.8462128615321,1
480.82239596339593,317.1076419388706,1
424.4274487840607,334.55032849374425,1
469.6107956848263,353.65415899718573,1
462.87854597211583,311.63384971610174,1
454.8366499614484,367.7093478380021,1
455.0523389193128,365.00363038118786,1
491.57230310331903,318.3797337586268,1
482.03197065969476,338.7304636451821,1
514.5838683927502,347.901740133537,1
534.3778340504842,342.28950610785074,1
504.802224280491,310.68928717974035,1
503.7739859156226,319.3217632957461,1
535.3323737031676,317.195970933069,1
538.623125749573,314.7314608697278,1
538.1266606338643,307.5594187477864,1
519.332599865414,319.229710440599,1
542.0276990601568,320.09194226298365,1
576.6609006240654,317.60665262983304,1
536.8452657900581,323.4950331931288,1
497.86440991994357,307.7957262447684,1
548.6598192628219,287.9771434019807,1
523.933155092184,326.7891344961886,1
548.4262491663087,340.2857232582922,1
551.4669374122932,311.6784463724594,1
149.4553269162979,431.47120813573804,1
137.74431337287177,477.1902787171909,1
160.22298294615612,441.1401363967135,1
151.14399632167087,410.7910064959175,1
198.52020211997677,419.167039888432,1
189.5241675902792,439.7708805242884,1
189.40905328102173,384.5397766361722,1
206.86417960906843,357.3232699790393,1
189.53993886510096,339.2030837230518,1
202.64382519099996,380.00973040853177,1
217.2880476936564,399.16789863772556,1
236.7665333583207,395.38726818894247,1
216.54938375232143,350.73648266295703,1
209.9529490260596,377.320851511862,1
208.61700441706165,359.5683579228776,1
227.93104408856942,339.2356443740525,1
186.8159321786359,393.04770563194506,1
234.30937089552572,364.91412898757517,1
202.47153404176373,350.0254197150581,1
270.6117173711248,375.37462247327255,1
263.16189569467525,347.4081035890291,1
273.4360368582418,313.69404214111603,1
244.91462727346547,308.8455587715965,1
224.5629127278982,348.0774231365703,1
256.75869188026445,308.3224739434464,1
242.5514832781749,328.26771136055527,1
266.95505799322376,328.9313688780703,1
246.56981813812877,343.4256937038724,1
263.9123598937978,348.86702226202493,1
288.177690856799,312.6146615835907,1
280.6013818344727,296.76908236406837,1
357.0494469626187,298.0956154019776,1
280.2027480518239,245.0356842687108,1
286.3486688471168,296.51734938059326,1
317.37638934822587,292.6629472307603,1
301.8661966712961,288.60233436039596,1
307.09921822706025,286.95570536566385,1
295.528506793605,306.4137366967914,1
311.03556792040246,305.8553870475701,1
326.5927383811101,278.4117850419086,1
313.97130154409217,318.83159311612314,1
351.5574750520291,281.9642797965223,1
280.50479417691713,226.9414887733061,1
334.87025803313946,272.55382739158733,1
341.2358858174297,281.6248387924957,1
332.70995280371375,310.47604497664815,1
342.15260251665853,271.4698434562705,1
357.1814974562774,266.5942130947669,1
357.23252694827715,240.07786313377932,1
393.34108339755477,275.03445599034495,1
372.18099723373996,220.0983580498509,1
413.77967197091914,220.28137239386393,1
164.83684270285045,473.03342162850856,1
126.79349126559933,393.437110361357,1
144.8422246456767,447.2329214416209,1
157.45805515582873,430.83524608321846,1
104.23994392035638,475.5137963915992,1
117.19884097882294,397.6197956653662,1
177.91893072504672,403.7066544220463,1
130.89917912127598,381.98292688747597,1
179.54485114937225,379.5390220321922,1
224.14774714024134,420.89148608476745,1
182.3866297628953,379.2635657545627,1
196.65714489423698,371.2556057627204,1
160.76867322867565,392.96396725993645,1
196.28313750263953,333.1033271327691,1
213.03620236712453,350.5854247002145,1
216.6997020433631,330.33345738579067,1
211.81220978624393,342.36604652222354,1
201.31455865003403,358.20691268203547,1
226.36002810790845,303.90122585902657,1
223.27442277978753,311.55018894326264,1
205.06122175117443,342.0587248660662,1
230.25256576008528,275.4031834124472,1
180.47517855368858,312.6084736775731,1
209.0682071602344,300.32210709923106,1
259.47419173370827,325.7563602741293,1
258.20345610327234,286.1515215778363,1
219.9789611285699,323.12800648938816,1
275.94480515973197,309.82013580047783,1
266.28761769842686,270.34800641625833,1
244.63180868207834,275.47899556912466,1
288.1769334507922,253.93854088486717,1
276.7234869185004,298.01886727835534,1
293.941073880747,234.19545717054524,1
324.8770580270162,282.5460544003471,1
322.5102085566014,252.02208331843792,1
319.4140665842612,244.06289631659837,1
309.4757910774355,276.84184264585906,1
315.6665506555232,257.3614372707166,1
311.5752937200476,270.6138057550175,1
311.24507323166995,268.1719977423842,1
298.39832018703873,227.9901365028885,1
301.7007654212113,232.40388275769482,1
320.92032006932317,231.13573187486236,1
347.3682049627955,273.836360377194,1
289.0314571130065,205.64410341599364,1
374.93154256570836,222.08900080394994,1
295.72196582581273,238.15969797786613,1
331.23422188020123,204.25447814832768,1
339.6801344104962,194.15110797455645,1
296.13518802400944,249.7966484463523,1
374.54562011254575,242.3293905400576,1
319.2603455996873,184.94013097164498,1
347.8523247278854,205.89426816970968,1
359.3906328170403,125.48839972615775,1
362.4843235218989,192.78940674465423,1
142.2342473152257,409.5849063198379,1
146.04400501231254,389.0940534647243,1
154.78896928688616,415.1493241544449,1
167.052595560743,404.45760441492564,1
178.22811207472378,352.73417688541326,1
141.1623150521442,348.87204675621797,1
141.216249960081,417.2532691955566,1
182.0496798742889,303.83959730136576,1
219.78023182070547,352.46678487815495,1
181.1558008652953,298.018559476153,1
214.9317842446511,343.7789498135771,1
203.71178421923625,332.7942167569286,1
168.8716514519844,312.1659826383243,1
182.55705638101261,278.0692090695121,1
167.20270449071506,296.5676957133917,1
197.72991956043893,306.66012318166264,1
234.50910730907077,286.3371154510396,1
180.82494183889523,314.04622275521996,1
188.88691579152334,285.3006495503553,1
207.84861566515002,289.0505561984088,1
252.49654386298377,232.55031110757085,1
262.22469878643545,261.7687541752946,1
264.4851332265593,276.30104443792936,1
325.16670495999364,265.8921415615904,1
256.8233648016225,247.43793877055174,1
284.94503923836527,279.8056686901173,1
297.76842585946366,240.9503459663906,1
265.20716060186106,251.76220645668727,1
299.66909891596333,269.04098797814356,1
294.5541490157696,228.06070120794698,1
318.70887387966735,243.10035403692638,1
316.4737901348268,207.8065950340133,1
297.3152674335058,218.97707290705955,1
308.05168684812503,225.7928332004078,1
272.2630104935748,203.0981821148394,1
297.31176451814366,225.14869575318232,1
309.0516922997762,262.2210176685148,1
265.02153328658875,206.3404554220739,1
279.141090743272,256.2923495267286,1
313.70547726751585,210.97162603850228,1
258.95429971837274,241.40290003278722,1
306.6591159002836,212.40610880462106,1
288.44104445007713,246.52645093586787,1
275.192529941562,270.85659522600037,1
363.509420855477,204.89656564756172,1
292.1422965599256,263.48458509703005,1
342.6263899084587,210.50391990944752,1
324.1478918871653,206.47117069350304,1
312.85194536953554,219.64341494338447,1
146.85625135817793,426.44545804856955,1
154.86142906673987,468.4131321426753,1
177.34498826668707,437.45207571224984,1
147.33157967024738,457.6954809619993,1
132.62822174492223,375.050612802852,1
198.7785583296233,407.39918487267687,1
152.18014691842032,403.8362067875082,1
180.5279154352596,376.9890433520741,1
207.4625646683868,364.8044867928363,1
165.39179477966871,380.5809558277634,1
127.57470137630433,338.9054642381692,1
163.28739900777714,340.43354357916024,1
205.38042369266958,374.3935290619685,1
162.58037977812265,390.7629148999781,1
234.2488871300164,324.6768750764596,1
201.49307203001,359.32707770696874,1
227.74868701288068,332.94205569527116,1
229.84131868433465,322.20981321115426,1
221.13420957153997,273.07652455357027,1
