x,y,z
633.2555304730224,380.0747522952141,0
644.0850618734203,362.71376193386493,0
650.4197263356298,401.07829644110006,0
585.7554796019142,361.0111264639256,0
644.973733327698,341.20767314227294,0
611.2660684626209,379.8086308133596,0
629.5435953185412,375.5655232879988,0
635.1306913895437,386.7423536814649,0
607.9195789337223,332.35405721091263,0
628.7586274157399,341.5189191269367,0
647.0631195460478,352.9851146621984,0
577.6058398510178,300.14920976712807,0
590.2190093062404,309.05585637394023,0
617.833164837895,329.6742767831873,0
611.1340155957779,337.6193575559913,0
610.5949897711173,302.07019599942544,0
550.9298468732211,306.54234970989125,0
569.9259147750519,267.42209412209405,0
588.268806965295,286.7647706518022,0
569.2373330093837,254.0216770243772,0
567.7798624794137,284.693600339287,0
576.9214483418762,263.6500388147051,0
557.698936322951,259.89934277397185,0
507.7435995180255,242.11388130685123,0
545.79116373123,253.02625008280725,0
517.9439869433022,251.32848773985083,0
508.00050172142056,245.9600045614208,0
547.3283188229991,264.6482291213998,0
502.8245514552459,208.07170055940327,0
484.15914497659963,237.11428676037855,0
527.1184285100485,254.20115597677093,0
499.384207157171,251.83911514339974,0
500.595425483122,257.0997746919617,0
447.3082041799778,241.57172774620892,0
405.42991124946207,174.9767307543275,0
484.8546845698632,243.90731703492258,0
469.58260332786784,185.4114687396097,0
396.67787773094494,216.545657713624,0
422.5182414783342,183.5353590142186,0
468.8830614461803,201.22431372774201,0
463.9131294400285,202.98731158136684,0
445.79115622926406,192.8759047244415,0
421.43416984137934,189.0337785839015,0
410.4187145438483,175.68647029932686,0
410.4086870140716,177.23349133963023,0
411.7374872223831,231.53116475014548,0
420.9407571967933,171.62457189130208,0
409.33570378296497,221.43052621038368,0
400.30886131845585,192.43013118583724,0
404.6697145213187,164.35704246588296,0
379.74055432074215,184.6370389415871,0
379.56013209946093,179.39378686797,0
402.48067928078376,230.9674561158476,0
321.13787985254305,259.2488271884321,0
420.5516620244816,256.8604039062323,0
377.0546700334766,244.56321519268357,0
368.0995883563596,241.37461537811737,0
352.48777480699005,257.98313574552327,0
365.8460978312537,260.4454470884316,0
332.4712009991223,270.20673869405096,0
350.87480313531853,297.0784500179882,0
307.78011864103274,300.9219112172304,0
336.9344106687789,335.9185394147597,0
317.487465592344,285.209792495628,0
353.5425362530812,309.3476776325962,0
346.09307197006854,329.0691281071154,0
297.4536288030989,364.20000733328555,0
306.05846187956297,339.80022094767463,0
319.4929821623296,328.01764635154586,0
325.7214933970993,330.1956357129585,0
285.58791015209346,323.9077999315044,0
330.002143987172,355.1098951573483,0
288.3228713257774,372.4638774201487,0
220.03877947675127,307.328952016,0
254.7467865080184,369.4752050474726,0
247.02731695504346,325.4032818986387,0
225.03850665904957,365.3135809680547,0
261.6552692421981,415.68371313669377,0
224.75646608978133,367.9621344575059,0
223.50523267771229,360.4806213578597,0
233.12343300550214,341.11502654060445,0
262.9775029345111,397.99302647904796,0
257.04476796580974,429.98638999239427,0
263.2872370443104,337.74104396056146,0
256.9361790012006,366.8168206120869,0
261.10121768653073,410.4178105665676,0
268.9832848509505,395.20727771879774,0
242.8296549459133,348.5229618826904,0
224.43015667447588,343.31585620499794,0
225.3514489122481,383.2280925012346,0
242.77183423271484,358.76420425208823,0
189.3808293727523,373.6310953675329,0
208.77304340271684,389.32753840463874,0
196.895366361674,377.9521459237659,0
188.43626939029613,359.21823538096226,0
215.26150350229895,333.4444640748452,0
238.47494219351756,339.2137629492937,0
146.47607441745947,344.1613312781201,0
178.79875547687692,293.8855227229467,0
187.8766529628963,302.4173517106092,0
189.8273584086084,285.1843581171619,0
221.44539898350172,287.0627350255329,0
197.31652897733576,276.05494970977094,0
153.3167581974167,286.20695115309115,0
127.58238280727926,253.66692799106082,0
148.04371686508082,248.5784255488414,0
141.48001942301437,281.2513456470332,0
88.76007764185846,234.7726500589108,0
106.6303708121259,249.98316044934086,0
132.17970666778578,229.79948407625665,0
151.4213567075094,210.974970994429,0
115.82070093604496,230.80976600306718,0
129.35660776063364,316.3138155135509,0
123.97414925746664,289.48993103973186,0
147.45569507610858,224.7736691293237,0
135.72367394314253,234.81857193735107,0
94.78071195975554,215.05533439223785,0
118.80063319847133,244.422658673442,0
116.19674308183913,268.5373421052909,0
147.70153961543932,210.10977090328322,0
168.7215689075676,261.15268055118725,0
91.18455248180979,204.4030457951119,0
131.90996334469006,255.04610991991945,0
138.43470454654664,210.64412829968637,0
98.44532282042286,208.21483454509388,0
103.61163148936039,272.91439872247076,0
111.18226918727379,261.4309232593644,0
122.60671797227059,213.2245902301944,0
94.30130098366953,225.61148119528303,0
91.60688036897903,211.68092636314623,0
107.66114060811809,230.22121142397492,0
157.66523194358754,192.2591284398302,0
168.29828500448883,216.12287197063938,0
100.75780836969246,256.85908865760354,0
124.28271868437425,169.98756632489915,0
131.9262939427574,223.2674961429069,0
107.0199904749758,226.48927200348174,0
118.51752823466542,168.1407583433571,0
90.03134914884455,261.7498339927373,0
137.87791959810758,227.5039224527568,0
155.71756678748216,278.4237787385563,0
175.12413780433553,233.29403466694225,0
168.80482761630662,212.38469752452215,0
128.7967081245674,304.6109561542454,0
148.99499056934914,329.03631392825616,0
127.52843304499444,335.1395178461614,0
170.281814378872,288.77845719107086,0
161.26177209266055,320.74209364829295,0
161.98583943352645,291.5706582529239,0
177.1580846758996,342.85241204899944,0
135.6715165313995,361.75814097226726,0
166.56901184625534,409.8723529304773,0
177.22658465373556,319.4177189642394,0
188.26704867220357,366.44452279571647,0
173.88877593585653,348.7471740067861,0
199.03049605271704,374.0540783583456,0
173.40514978444534,398.5531017691104,0
183.2165540308718,364.9532136545102,0
197.37728756667002,372.76215746468034,0
194.9825194703455,399.0160823007402,0
238.09911944182392,384.9884127523627,0
228.42543944125293,369.8761629536265,0
213.52892596098346,378.2984766045864,0
220.90651761429177,327.8645306044452,0
237.89081840612945,367.3892193783886,0
190.43934533920708,359.92384508512475,0
195.34738222315121,370.65693043450995,0
227.52897965164752,345.16446442081974,0
238.35900479729332,366.21048572125494,0
213.13748580966885,353.081090802442,0
268.2875993151791,362.44361411180984,0
281.08718834339277,344.56359967451937,0
249.13612055489256,375.1979901529732,0
287.29061514712095,368.1626288986139,0
237.26438172158944,385.09477907367284,0
217.98146015568608,344.04386735733215,0
265.7662749719204,364.0738230507351,0
288.6355186774455,326.1425359269057,0
308.5160711803623,324.67428227468776,0
262.18624708191135,332.2018458007706,0
320.8186266996488,294.91072632570916,0
307.8462412992415,316.455466396926,0
305.94881384512263,301.9110299014866,0
325.9518565627375,305.3981437056772,0
319.27702163893343,269.980671150306,0
365.14242469666686,313.5080542651326,0
334.65469768159136,305.2356597317695,0
327.5785327194438,301.85826733947493,0
315.82069322594555,229.37985794775483,0
330.75299655415574,274.2897670366999,0
428.140119643125,223.65888287147175,0
415.498185622115,213.7126214009009,0
370.78275092221185,271.19894207583934,0
416.1738232267074,236.5170762457608,0
381.8881424994486,224.8696576636147,0
382.2688388700942,161.0610609329147,0
425.59477747910057,196.27228097895488,0
376.04782913476896,212.91862750038223,0
429.21821661856524,204.70479186179494,0
383.7084223216282,212.35134644333988,0
456.4564066712878,209.50531245484694,0
402.4605664885196,146.91682942774003,0
391.91173663617565,202.54042948303203,0
463.1144761068172,231.71237965719763,0
438.28926951638925,179.13061539813822,0
434.7539510082233,185.05090095106675,0
495.44415747551284,180.09082587419755,0
470.69359237151787,245.42412322926634,0
451.8865463617976,215.98610654660865,0
511.46463525903084,203.26368899410835,0
508.8071869712833,162.77597816834458,0
431.08209558619393,240.4403678414107,0
504.3792227714648,251.66996152076666,0
505.3793280134446,224.36957590015885,0
514.5375829911404,220.47908379530224,0
466.29657282807113,267.7243171670447,0
481.08473065252554,232.38300521207753,0
506.70836434568815,277.307466705548,0
465.6046935736816,255.83683441644837,0
462.03005702339607,298.14854684167693,0
505.3001983414438,254.25313048789982,0
487.55430282208346,283.2313744002223,0
504.76240498345044,250.37437993365657,0
526.690029673425,250.37544447180306,0
562.2945230821886,258.7898901175905,0
551.8018239980288,257.89596423023886,0
597.23994164037,296.8250104033849,0
532.9355538864808,259.0341524540423,0
552.7594993458616,266.5291892917948,0
548.5444480079058,285.55299478306665,0
560.725539726316,363.65669839128276,0
554.5336065425865,305.10403350903016,0
562.4229239701425,360.58732513023244,0
590.8647037593553,303.7421815672017,0
589.696594056339,326.54729487364614,0
565.0971207148586,333.1510381052406,0
582.9418553951247,379.7763781917304,0
613.2327409836901,375.22449823541353,0
596.9015286143718,384.91509674543136,0
585.6593438114246,329.5194321076143,0
606.2774692110366,317.6218688490143,0
650.2524432477521,357.92038826729276,0
595.7330778889558,387.7175237405636,0
629.3825642822982,375.7674104476965,0
588.5436634692038,373.8143291874625,0
662.3387753788274,388.54552321877526,0
672.5201111868084,367.09253315380846,0
616.7237491888894,388.1819902396295,0
650.6746036668944,384.41087451869714,0
655.3963918803524,401.6670377824635,0
641.1032989122274,386.2869135747777,0
629.7498863913223,435.8552157434174,0
615.2074381648192,357.164468405658,0
602.3439418365675,339.3515050138519,0
671.1606623017152,379.9331712580877,0
627.2688794054,349.6671809763409,0
589.3376854939374,352.5310262335413,0
629.8388374939619,308.07917574965586,0
615.6239588892028,310.87648565071976,0
624.1917035033704,281.8135894279395,0
588.5758656525867,314.34539831547374,0
595.5095764348722,307.00657642296926,0
515.4222871564857,300.1680237350017,0
587.9957082459343,292.0226026620403,0
581.1615835886953,268.30338901726196,0
561.1763019301779,280.40364747805666,0
535.6376018523634,260.4851423709357,0
574.5105789959772,282.01254258985705,0
542.2297380249595,258.1618036718924,0
561.8540858328672,264.5521757195692,0
542.1414515138732,218.6808030736816,0
523.3193055515856,285.74558646826904,0
506.1322540065301,230.05916239484708,0
475.692174331661,234.62463965839657,0
518.9688444701466,201.93153228947608,0
452.6485658035097,185.98429631270858,0
464.21178514425355,188.31178349424977,0
548.2229969800305,256.7395668319417,0
508.6351854061603,188.6928748122141,0
461.6869298449964,230.09926071166717,0
515.4233649133237,185.26212973519938,0
508.17114839145546,251.70349435820046,0
464.0102668774628,201.2873503575354,0
455.79878654198086,231.37739316683474,0
447.1621662099304,238.35450021718043,0
461.42603508162364,228.5965200076481,0
433.89869780225735,183.00409000255115,0
387.86555760939285,193.39684970403755,0
406.19181439740737,211.62856175382416,0
438.5351827909796,245.8593321505824,0
473.7167933105196,220.69336229961817,0
421.5295668052498,217.18393395343816,0
381.04127271980457,183.52449777223984,0
459.72369369553877,217.953860468507,0
401.9512718053993,205.00060915077057,0
387.0461864863242,187.68834178967177,0
414.06527717604604,234.40924475823294,0
389.73251686401693,244.37769972011586,0
388.90814975281364,216.15843170623623,0
382.7597731995021,245.1005222670378,0
391.86935704807416,242.94393618388108,0
383.53328984120617,229.97679458171774,0
427.1380965387393,245.2250873014493,0
407.0497316080732,224.3336467758894,0
377.32061896891116,229.7867746278621,0
328.26045273223053,308.1237654364106,0
345.90252502094785,240.32203001157387,0
317.05954986706416,263.69954493130314,0
392.90494835437437,312.47718910083734,0
359.43318165872734,291.77881463892504,0
368.3233747687875,282.43482462010724,0
337.8131389291576,281.0223117664036,0
358.2627634208054,352.4756103661517,0
341.9205778396865,325.9464722787317,0
336.5279340321253,313.7373120542805,0
329.0638601971517,328.7822395880122,0
247.7062919731406,302.0298090246864,0
309.0775130206271,380.0784089105962,0
331.58081501164406,341.42131331311634,0
299.70269591337285,344.0261613871104,0
294.76617236233653,374.115386214476,0
334.44857526810495,357.7252938758735,0
316.5965330514929,378.64642766915375,0
301.6499904326364,334.039073034122,0
328.85514644190135,368.79702190738794,0
238.6429277988766,362.6423307920626,0
292.5626397390474,372.889609979312,0
310.96871684210726,382.0843380306822,0
218.29736789995425,336.87878442539596,0
193.79065889417888,365.56110664928076,0
240.74951266848655,342.50019552818156,0
271.29556749128955,371.9937864316572,0
207.32241816251428,369.63501793380306,0
217.91115795615082,356.7184590086639,0
254.1098515623483,411.5088648083381,0
246.20158529476802,324.8253322454479,0
231.47784354235338,387.8401209752275,0
192.2768102572142,373.91206898484273,0
212.46838527079424,353.10900662316317,0
185.7531939784218,353.1667996747792,0
246.62840761370018,391.55929928520004,0
169.8911736674997,357.7602290208571,0
205.91271163790591,371.7542366580187,0
143.01034211442217,315.17589185194583,0
188.53020535659698,318.9601820926736,0
198.98551250167023,329.2800723928409,0
139.54093696320592,284.402075886802,0
191.0253054312052,361.37282846764094,0
219.19873876520035,374.35844177942215,0
139.40720969950195,304.12155763687474,0
184.9896322616967,298.67991731034243,0
213.54956825115292,306.602435768115,0
164.3324829281253,280.2060685249627,0
168.50600657197083,286.2407525059174,0
194.78301867024868,303.6317824012869,0
193.48232706486405,275.9593148142893,0
207.9623247558396,295.3211013762999,0
158.8742269684253,258.91409852543234,0
141.85934590563818,250.43930504982342,0
125.57944383898372,262.8368676033553,0
183.73927896753273,239.73636837653714,0
150.01728612934923,248.35915518685442,0
171.4214507184058,275.06346720859347,0
112.33166167000198,265.5712748438523,0
147.86519513353764,255.90755258000857,0
159.24610879791467,215.38019845649433,0
152.99654051965473,204.70003595226666,0
97.16118926321928,221.45708404182682,0
150.3674751772367,229.77196174219694,0
116.60865351532169,246.04569948686844,0
121.91013308154503,207.67499303352133,0
153.28298892379053,193.306635980004,0
127.11110869502774,224.08429870072297,0
139.8910354833323,207.60977304370107,0
126.6955733033583,178.98219247010184,0
158.28986429323425,205.22559299703954,0
109.26066570667072,188.70366637015843,0
125.81918529792988,180.14849859033075,0
157.14516581787603,221.02243880124354,0
99.45691166212013,210.01916183151496,0
134.79767691599673,221.83056990415366,0
77.58716926351575,180.66939035306928,0
97.06804366291966,205.683465082493,0
69.32494550815008,217.59024303339243,0
122.7923569120847,202.65780160099735,0
34.412664868343825,181.9531773687196,0
97.31292288095048,207.88205702087316,0
67.61387062853413,216.48622406023293,0
57.22920484268126,182.0212131880113,0
90.04378779836772,162.20056117855842,0
102.66197724375503,182.58799541055896,0
77.74250583158873,200.62701380727356,0
109.45810460479579,182.6391597146761,0
50.49168846159629,206.19506045540652,0
37.44059990541625,188.70179781299515,0
81.51273907472992,172.9864998348138,0
41.76611772173282,163.02007715576468,0
58.09787746730301,129.27080343618013,0
105.28029762480901,197.81282441580106,0
57.58898090084002,170.96929429547976,0
102.26098747127332,186.27614964709034,0
24.955717212246554,195.459545133964,0
65.96810364898852,205.45948412502247,0
70.11438315914613,226.0943706827702,0
67.97561469486277,212.9527214344705,0
120.95178836690447,159.90904967278925,0
163.06218003890416,236.3610213347926,0
134.80407537462872,242.56690778043384,0
83.31090520804374,257.88371635685763,0
125.35115018774526,269.0917201601892,0
154.0631865544008,268.58405313060916,0
143.15136788207437,217.16496883384775,0
156.41157661495606,259.26221449116673,0
118.1721768533569,288.6260902957726,0
145.42887293189295,267.6867769420719,0
165.65862141049584,266.72160919617806,0
217.11935750947495,255.76822199920053,0
165.72132767652457,325.9987562277967,0
194.49872932610288,315.42821511646184,0
122.05634833773759,302.3336238997914,0
166.29374852602567,330.8498157167892,0
163.81747794183985,304.9628131904327,0
180.16989703021892,260.6078670966275,0
187.13208158781163,321.0234943512369,0
182.38505721860773,364.87941836720523,0
188.72109922473805,355.10624365175477,0
239.85107791653553,312.5149308836471,0
224.05314920368735,372.3453243378933,0
206.10514899217094,363.71154231007233,0
244.34197908685786,386.28039946382876,0
213.60564732013492,378.3511800780113,0
258.1669629958418,411.92125779130816,0
244.5957595077398,381.7769447641552,0
271.469765518349,397.6786026624333,0
274.9822420454205,405.2059163154799,0
282.04272693806706,361.06010379440994,0
261.22348005594046,363.4407130400298,0
267.22846452817305,380.08134965554405,0
278.32886476658774,358.2270068714556,0
250.4971702542926,388.96096986286494,0
280.8589420506212,381.2344096814355,0
276.4877088245531,361.9519600820066,0
297.10691805847966,328.8007935995513,0
263.8277520265391,356.284004292772,0
245.94355020232416,302.3692838703821,0
255.7542428041282,363.9937846176997,0
304.90252537284147,294.9128005401237,0
295.8353228236846,317.752784189913,0
292.45972613159955,290.908787463178,0
337.4534907541582,296.4703280004787,0
296.0688000352581,366.313641105807,0
329.61673705080796,266.21424018661,0
305.35021101257894,302.5994754468401,0
300.9796272404796,296.18368134935076,0
285.02942077140455,274.8492933160617,0
316.813254513688,283.3320009646671,0
327.4711195300527,285.2826023267388,0
342.00061749225836,278.05249973887123,0
356.4817535156982,261.3990368044816,0
332.39411219662594,230.32743853136503,0
323.7109164475884,271.19985170563564,0
432.35791862693134,277.81769661725514,0
320.5382320828699,265.6477476787982,0
343.59179475058966,209.6557111637079,0
363.0823537351566,237.25022228117155,0
362.62408238935905,266.92239768834673,0
405.24347746536324,228.4613791684846,0
413.8569730825532,240.11681606566088,0
428.03136361891,216.7248889009304,0
386.22083691721366,223.11500607109576,0
386.4889037486678,226.17494684539156,0
382.41937703998406,194.2587895261753,0
401.17026973703787,210.1724074412558,0
428.76170102424817,255.3711065651476,0
469.57823427785917,203.05436242750375,0
411.3935812927641,213.98481851661296,0
430.7419677053211,213.22047158038754,0
440.6876950816241,231.41759119434397,0
420.3762070226959,167.7673901094007,0
407.0584340986453,187.7077066109486,0
473.31917710094433,253.0378214583243,0
422.0100061416034,231.51473620732708,0
429.6371120676991,219.64391211487305,0
440.76413303931946,182.32384200009932,0
451.10969218634585,213.89420789594732,0
460.94730054294223,174.5502150604803,0
445.28980948085257,196.7501617677189,0
452.7559581130067,176.78667738991572,0
486.0861806963037,200.559931938866,0
507.8546779340564,235.06275162750688,0
459.56835193812043,200.36142608502735,0
525.1180110811008,213.6586288984987,0
518.3223229255948,210.1828612476662,0
538.7832698778019,186.89235343608954,0
507.486032186399,302.7091621224525,0
539.9122226441334,249.242507689951,0
546.0903992595744,212.48098050311273,0
546.2460803940714,262.670503985779,0
492.5812968546833,304.1551023768898,0
583.638685367973,258.64999972015977,0
542.0351596870337,243.16597083613283,0
588.0138606100147,269.4124157143749,0
559.33145180988,274.50421982201885,0
515.3595033135506,294.4918190078555,0
594.9987820223774,275.2776530262147,0
576.6261768119379,311.4038019396888,0
557.1238702477933,317.32237346076795,0
561.0012292035749,298.8779539500029,0
594.4521881308258,340.3060943669907,0
585.9892916892362,352.3296377210894,0
628.3039707394862,310.7817948107886,0
604.0919377194948,341.3728187034652,0
553.3211397540356,332.26006413494264,0
594.5531341436925,338.966724156066,0
616.3945026202945,338.858513139096,0
561.5019864750963,335.04095286057134,0
641.3710260553116,387.9316806435353,0
653.4829701203323,396.8322968311551,0
629.0591507865059,381.1182038061436,0
603.8522440157499,347.008355318608,0
604.0798527569425,387.865735535313,0
633.5926174339658,375.4678047215409,0
609.1501342004714,381.2525155517339,0
639.6384583130443,377.7221439728635,0
620.3121454189678,414.6048518510641,0
618.497861034995,386.35365519596195,0
622.2850708967651,367.08796255713264,0
621.1811046656787,409.44913455301116,0
669.131617067137,395.9364492458456,0
633.5510603538839,408.0667067678416,0
616.2372060119641,406.28283591035614,0
632.8818066505683,350.66563361059866,0
533.5463855052227,352.2231765030896,0
595.8599722681007,342.793319445375,0
583.2169189103023,382.1155765420509,0
597.9311522680377,372.7052913228515,0
620.5702836445882,301.93441399607514,0
635.6788152915791,330.21392013353295,0
611.092866328738,302.5038906289677,0
612.7193748050315,360.4372576973518,0
594.9845565762816,316.0687291170026,0
585.3218015569518,291.94150381710466,0
549.146167281162,311.0486123637759,0
597.8835758669728,311.9494040829459,0
622.6902042105813,309.4728972237201,0
574.5989821301395,294.65395640280036,0
533.9913626026155,259.6650475416411,0
469.4567137543887,285.02957871054275,0
572.0755955764995,259.9991240944453,0
501.7415614572301,216.12600968066545,0
527.6811327939233,293.89336206421814,0
536.9939226001314,256.3006573675359,0
476.0926597025455,282.4645417447831,0
507.80047663958294,200.08222553781746,0
466.05443255374126,206.90324735899503,0
472.4654047322167,222.6083481408532,0
487.4455291700957,249.87512739118304,0
407.1125766742752,191.02611662488954,0
448.1116896451673,210.14772209334382,0
437.15404439127894,183.77674078139114,0
435.6763976159055,235.75420776746523,0
392.48343211357644,167.97823978040645,0
396.202455746755,163.42212731560147,0
387.37234814275627,185.30423128832962,0
433.61686395775564,182.92602731421835,0
404.51809196568723,209.80145207640317,0
430.7903797409384,221.30646885355384,0
412.40032251808964,223.59282506181012,0
377.35994196766694,232.68875238097183,0
414.53743728960234,181.37268007523494,0
377.30021947825855,215.82492914269557,0
424.45406863011146,211.73879404509427,0
412.68521475804096,288.7589741254225,0
370.4056300868717,228.1203653661869,0
392.3967235756359,247.1964881059597,0
359.82782357797055,279.2440459629969,0
340.7882492635812,269.8513049704397,0
326.0735002733493,276.874864296969,0
316.8406980498533,292.26572975598674,0
348.03596416049817,255.8332716992056,0
305.89131835861815,301.79373131825434,0
305.0369358300682,308.79742377105447,0
303.3824164571342,281.341346299136,0
305.8203264195065,326.42706818418816,0
311.92764829626753,331.92909638446247,0
351.8585068410129,325.28071483807946,0
298.154179022894,291.1305247533951,0
322.9694355977892,345.38919206592925,0
221.8631334349322,343.27678405485096,0
270.3620199819635,370.5966710345808,0
267.4121141509538,354.81261404796203,0
279.98711692827936,351.6475061204403,0
335.886593079714,319.8680492866878,0
277.05079306568865,341.7608618893055,0
260.24682779347404,375.55298028604295,0
240.68304438495014,363.0159200951273,0
278.16206818339936,326.7231831139029,0
321.4126672175629,338.36962142797,0
297.6825686014998,391.95713564813724,0
264.85962855650456,382.7911488703263,0
259.31116013997325,389.1528308241478,0
263.365962291963,328.0843649380253,0
243.31780639023862,369.1070047655038,0
260.67742412561415,376.18150899979344,0
246.7842151968565,360.23888033888204,0
247.99004869520306,364.5630474638788,0
210.3339545450382,309.93271012071415,0
211.99408551113018,353.3569099742492,0
264.34344670914413,313.3960940417578,0
207.91606073086547,348.94342486545474,0
184.00959867159077,366.9203932052517,0
227.49802249961596,326.98316687615437,0
204.9718966121511,306.7266472485063,0
206.6540722178803,334.79287008987455,0
212.97425520598725,305.45106747076136,0
205.2936936968904,235.54233271926364,0
240.16368016656722,262.91625004727894,0
151.23744939488535,264.6386632259224,0
177.46798263077636,265.4732446019676,0
172.5990307912401,285.7361321421696,0
166.61687283770883,233.63859414483284,0
181.9023331466381,258.34416220894076,0
145.6215141966427,263.7694133220266,0
150.65342533781464,230.66005029980522,0
119.81112197725722,230.34591353669083,0
130.7537469652137,231.08521102552743,0
139.32745697471896,209.7818260414179,0
113.42085434771654,270.05183444780926,0
146.11308110888183,273.09323238401265,0
126.26017086597179,231.15078322137077,0
116.96740644283946,195.76457356059888,0
143.78309535196857,220.69705260466833,0
91.10505754113186,188.11932549683752,0
130.15500427155834,246.2719298987125,0
111.21629180309901,225.05068353991817,0
148.28769560933802,201.0098791443777,0
73.67777693623466,248.55791179614647,0
106.05838104846426,179.84870600301122,0
114.51064526407296,219.97504419809752,0
124.85500570379388,173.5427899557502,0
95.00534062318752,235.22837275793205,0
109.65486111715308,223.0841403544589,0
111.57651252006724,213.43124424211658,0
86.92612235490854,165.76334759174944,0
104.81368176166797,242.41615075584497,0
159.08861344341207,207.1985337343388,0
147.84887746145802,201.8495830456506,0
140.310661238557,236.9177609548122,0
